subj,task,session,list,word,category,intrusion,rectime
R1286J,catFR1,1,15,ATTIC,X,6,19.897
R1286J,catFR1,1,15,BALL,Toys,0,23.266
R1286J,catFR1,1,15,BELL,X,-1,24.307
R1286J,catFR1,1,15,DOLL,Toys,0,29.24
R1286J,catFR1,1,16,PLIERS,Tools,0,1.711
R1286J,catFR1,1,16,HAMMER,Tools,0,3.352
R1286J,catFR1,1,16,CROWBAR,Tools,0,5.219
R1286J,catFR1,1,16,GOAT,FarmAnimals,0,17.635
R1286J,catFR1,1,16,CROW,X,9,19.647
R1286J,catFR1,1,17,LAKE,Landscapes,0,1.899
R1286J,catFR1,1,17,LIME,Fruit,0,3.333
R1286J,catFR1,1,17,MOUNTAIN,Landscapes,0,5.34
R1286J,catFR1,1,17,WRENCH,Tools,0,7.673
R1286J,catFR1,1,17,BLUEBERRY,Fruit,0,19.493
R1286J,catFR1,1,17,PEACH,Fruit,0,20.778
R1286J,catFR1,1,17,SANDER,Tools,0,25.495
R1286J,catFR1,1,18,ELBOW,BodyParts,0,2.806
R1286J,catFR1,1,18,LAKE,X,1,3.872
R1286J,catFR1,1,18,MOUNTAIN,X,1,5.431
R1286J,catFR1,1,18,LIME,X,1,7.547
R1286J,catFR1,1,19,ARM,BodyParts,0,5.278
R1286J,catFR1,1,19,TOE,BodyParts,0,7.122
R1286J,catFR1,1,19,MOUNTAIN,X,2,16.084
R1286J,catFR1,1,19,CUPCAKE,X,1,18.13
R1286J,catFR1,1,20,TURKEY,FarmAnimals,0,3.231
R1286J,catFR1,1,20,PIG,FarmAnimals,0,6.024
R1286J,catFR1,1,20,SHEEP,FarmAnimals,0,9.32
R1286J,catFR1,1,20,GUITAR,X,1,16.008
R1286J,catFR1,1,20,GOAT,X,4,22.686
R1286J,catFR1,1,20,BASKETBALL,Toys,0,28.767
R1286J,catFR1,1,21,CHAIR,Furniture,0,1.486
R1286J,catFR1,1,21,SHELF,Furniture,0,3.03
R1286J,catFR1,1,21,FISH,OceanAnimals,0,4.763
R1286J,catFR1,1,21,PLUM,Fruit,0,7.328
R1286J,catFR1,1,21,COUCH,Furniture,0,9.651
R1286J,catFR1,1,21,LOBSTER,OceanAnimals,0,15.225
R1286J,catFR1,1,22,BEER,Beverages,0,1.506
R1286J,catFR1,1,22,COFFEE,Beverages,0,3.072
R1286J,catFR1,1,22,BEACH,Landscapes,0,7.739
R1286J,catFR1,1,22,VALLEY,Landscapes,0,9.152
R1286J,catFR1,1,23,HILLS,Landscapes,0,1.872
R1286J,catFR1,1,23,STREAM,Landscapes,0,3.22
R1286J,catFR1,1,23,CYPRESS,Trees,0,4.955
R1286J,catFR1,1,23,WILLOW,Trees,0,6.741
R1286J,catFR1,1,23,PINE,Trees,0,8.746
R1286J,catFR1,1,24,BED,Furniture,0,2.161
R1286J,catFR1,1,24,DESK,Furniture,0,3.689
R1286J,catFR1,1,24,MOUSSE,Desserts,0,5.642
R1286J,catFR1,1,24,CAKE,Desserts,0,7.601
R1286J,catFR1,1,24,TABLE,Furniture,0,11.89
R1286J,catFR1,1,25,VAN,Vehicles,0,2.576
R1286J,catFR1,1,25,SCOOTER,Vehicles,0,3.851
R1286J,catFR1,1,25,MOPED,Vehicles,0,5.82
R1286J,catFR1,1,25,CAKE,X,1,8.642
R1286J,catFR1,1,25,TRAIN,Vehicles,0,12.406
R1286J,catFR1,1,25,STEREO,X,2,18.394
R1286J,catFR1,1,25,TELEVISION,Electronics,0,28.919
R1286J,catFR1,2,1,COTTON,X,-1,3.668
R1286J,catFR1,2,1,CORN,Vegetables,0,5.157
R1286J,catFR1,2,1,TULIP,Flowers,0,6.755
R1286J,catFR1,2,1,CARNATION,Flowers,0,8.682
R1286J,catFR1,2,1,CAULIFLOWER,Vegetables,0,12.304
R1286J,catFR1,2,2,DOLL,Toys,0,1.896
R1286J,catFR1,2,2,DOLLHOUSE,Toys,0,3.339
R1286J,catFR1,2,2,PLANKTON,OceanAnimals,0,5.598
R1286J,catFR1,2,2,SHRIMP,OceanAnimals,0,7.723
R1286J,catFR1,2,2,CYPRESS,Trees,0,9.892
R1286J,catFR1,2,2,PINE,X,-1,12.376
R1286J,catFR1,2,2,OYSTER,OceanAnimals,0,17.026
R1286J,catFR1,2,3,WRENCH,Tools,0,2.824
R1286J,catFR1,2,3,CROWBAR,Tools,0,4.511
R1286J,catFR1,2,3,TABLE,Furniture,0,7.877
R1286J,catFR1,2,3,CABINET,X,-1,28.616
R1286J,catFR1,2,4,FUR,X,-1,2.954
R1286J,catFR1,2,4,BEE,X,-1,3.244
R1286J,catFR1,2,4,TRUCK,Vehicles,0,4.856
R1286J,catFR1,2,4,JEANS,Clothing,0,6.682
R1286J,catFR1,2,4,MOTORCYCLE,Vehicles,0,8.794
R1286J,catFR1,2,4,SAW,X,1,11.298
R1286J,catFR1,2,4,RATCHET,X,1,23.884
R1286J,catFR1,2,4,WRENCH,X,1,27.208
R1286J,catFR1,2,5,PUZZLE,Toys,0,1.748
R1286J,catFR1,2,5,ISLAND,Landscapes,0,3.194
R1286J,catFR1,2,5,FINCH,Birds,0,4.985
R1286J,catFR1,2,5,CROW,Birds,0,7.124
R1286J,catFR1,2,5,SCREWDRIVER,X,-1,29.426
R1286J,catFR1,2,6,BUS,Vehicles,0,2.429
R1286J,catFR1,2,6,JEEP,Vehicles,0,4.258
R1286J,catFR1,2,6,TRAIN,Vehicles,0,5.908
R1286J,catFR1,2,6,ROSE,Flowers,0,8.194
R1286J,catFR1,2,6,CARNATION,X,5,10.605
R1286J,catFR1,2,6,RAIN,Weather,0,12.784
R1286J,catFR1,2,6,MOTORCYCLE,X,2,19.372
R1286J,catFR1,2,6,HURRICANE,Weather,0,20.873
R1286J,catFR1,2,7,BUS,X,1,9.025
R1286J,catFR1,2,7,JEEP,X,1,14.871
R1286J,catFR1,2,8,AXE,Tools,0,3.67
R1286J,catFR1,2,8,LEVEL,Tools,0,5.411
R1286J,catFR1,2,8,ORGAN,X,1,8.454
R1286J,catFR1,2,8,BANJO,X,1,10.293
R1286J,catFR1,2,8,PIANO,X,-1,12.766
R1286J,catFR1,2,8,TROMBONE,Instruments,0,14.296
R1286J,catFR1,2,9,OCTOPUS,OceanAnimals,0,1.647
R1286J,catFR1,2,9,JELLYFISH,OceanAnimals,0,4.09
R1286J,catFR1,2,9,FISH,OceanAnimals,0,6.315
R1286J,catFR1,2,9,PLANKTON,X,7,8.481
R1286J,catFR1,2,9,SAW,X,6,15.433
R1286J,catFR1,2,9,HURRICANE,X,3,23.264
R1286J,catFR1,2,9,TORNADO,Weather,0,25.917
R1286J,catFR1,2,10,SQUID,OceanAnimals,0,1.456
R1286J,catFR1,2,10,LOBSTER,OceanAnimals,0,3.458
R1286J,catFR1,2,10,GORILLA,Zoo,0,5.933
R1286J,catFR1,2,10,TIGER,Zoo,0,8.171
R1286J,catFR1,2,10,PLANKTON,X,8,10.845
R1286J,catFR1,2,11,GOAT,FarmAnimals,0,2.487
R1286J,catFR1,2,11,SHEEP,FarmAnimals,0,4.731
R1286J,catFR1,2,11,GORILLA,X,1,15.488
R1286J,catFR1,2,12,GOAT,X,1,5.99
R1286J,catFR1,2,12,SHEEP,X,1,7.707
R1286J,catFR1,2,12,GORILLA,X,2,9.642
R1286J,catFR1,2,12,CHIMPANZEE,Zoo,0,10.991
R1286J,catFR1,2,12,ZEBRA,Zoo,0,12.287
R1286J,catFR1,2,13,SHOES,Clothing,0,29.775
R1286J,catFR1,2,14,GOAT,X,3,3.18
R1286J,catFR1,2,15,LION,Zoo,0,1.81
R1286J,catFR1,2,15,GNAT,Insects,0,3.057
R1286J,catFR1,2,15,CHEETAH,Zoo,0,4.584
R1286J,catFR1,2,15,DRYER,Appliances,0,6.375
R1286J,catFR1,2,15,REFRIGERATOR,Appliances,0,8.299
R1286J,catFR1,2,15,TABLE,X,12,26.098
R1286J,catFR1,2,16,MOUNTAIN,Landscapes,0,3.143
R1286J,catFR1,2,16,STREAM,X,2,4.777
R1286J,catFR1,2,16,CUPCAKE,Desserts,0,7.99
R1286J,catFR1,2,16,VALLEY,X,2,9.768
R1286J,catFR1,2,16,PASTRY,Desserts,0,18.275
R1286J,catFR1,2,17,IRON,Appliances,0,5.096
R1286J,catFR1,2,17,COUCH,X,3,9.034
R1286J,catFR1,2,17,TABLE,X,14,11.401
R1286J,catFR1,2,17,BOOKCASE,Furniture,0,15.531
R1286J,catFR1,2,17,SPRUCE,Trees,0,24.387
R1286J,catFR1,2,18,PEACH,Fruit,0,2.962
R1286J,catFR1,2,18,PLUM,Fruit,0,5.901
R1286J,catFR1,2,18,STRAWBERRY,X,5,8.01
R1286J,catFR1,2,18,SPRUCE,X,1,22.843
R1286J,catFR1,2,19,MAPLE,Trees,0,2.27
R1286J,catFR1,2,19,APPLE,Fruit,0,3.26
R1286J,catFR1,2,19,BANANA,X,1,18.051
R1286J,catFR1,2,19,STRAWBERRY,X,6,19.87
R1286J,catFR1,2,20,GRATER,KitchenTools,0,2.501
R1286J,catFR1,2,20,PEELER,KitchenTools,0,5.239
R1286J,catFR1,2,20,BROCCOLI,Vegetables,0,7.211
R1286J,catFR1,2,20,CABBAGE,Vegetables,0,9.351
R1286J,catFR1,2,20,ONION,X,4,24.739
R1286J,catFR1,2,21,HAMMER,Tools,0,2.141
R1286J,catFR1,2,21,SANDER,Tools,0,3.681
R1286J,catFR1,2,21,HAND,BodyParts,0,5.935
R1286J,catFR1,2,21,FOLDER,OfficeSupplies,0,8.082
R1286J,catFR1,2,21,PAPER,OfficeSupplies,0,11.799
R1286J,catFR1,2,21,CHEST,X,-1,22.654
R1286J,catFR1,2,22,WALL,Building,0,2.12
R1286J,catFR1,2,22,WALLPAPER,X,-1,3.17
R1286J,catFR1,2,22,ROACH,Insects,0,5.133
R1286J,catFR1,2,22,ANT,Insects,0,7.008
R1286J,catFR1,2,22,ATTIC,Building,0,9.434
R1286J,catFR1,2,22,WINDOW,Building,0,11.182
R1286J,catFR1,2,22,GNAT,X,7,18.221
R1286J,catFR1,2,23,MOUSSE,Desserts,0,1.545
R1286J,catFR1,2,23,JELLO,Desserts,0,2.967
R1286J,catFR1,2,23,CHICKEN,FarmAnimals,0,4.953
R1286J,catFR1,2,23,LAMB,FarmAnimals,0,6.895
R1286J,catFR1,2,23,HEN,X,12,10.772
R1286J,catFR1,2,23,ROSE,X,17,15.744
R1286J,catFR1,2,23,PETUNIA,Flowers,0,22.356
R1286J,catFR1,2,24,STRAINER,KitchenTools,0,4.586
R1286J,catFR1,2,24,COLANDER,KitchenTools,0,6.951
R1286J,catFR1,2,24,SHORTS,Clothing,0,9.484
R1286J,catFR1,2,24,SKIRT,Clothing,0,11.698
R1286J,catFR1,2,24,JACKET,Clothing,0,13.608
R1286J,catFR1,2,24,COAT,X,11,15.848
R1286J,catFR1,2,24,PANTS,Clothing,0,19.576
R1286J,catFR1,2,24,WHISK,KitchenTools,0,28.486
R1286J,catFR1,2,25,GOOSE,Birds,0,2.191
R1286J,catFR1,2,25,DUCK,Birds,0,4.447
R1286J,catFR1,2,25,MOSQUITO,Insects,0,11.534
R1286J,catFR1,2,25,GNAT,X,10,28.283
R1288P,catFR1,0,2,PEACH,Fruit,0,21.013
R1288P,catFR1,0,2,FINANCE,X,-1,22.671
R1288P,catFR1,0,2,ALLOY,X,-1,24.01
R1288P,catFR1,0,2,STEEL,X,-1,25.725
R1288P,catFR1,0,2,AMERICAN,X,-1,27.68
R1288P,catFR1,0,3,WRENCH,Tools,0,10.887
R1288P,catFR1,0,3,FINGERS,X,-1,12.728
R1288P,catFR1,0,3,LOBSTER,OceanAnimals,0,14.149
R1288P,catFR1,0,3,KNIFE,KitchenTools,0,17.874
R1288P,catFR1,0,3,CEASAR,X,-1,25.797
R1288P,catFR1,0,4,WHALE,X,1,2.137
R1288P,catFR1,0,4,LICENCE,X,-1,4.061
R1288P,catFR1,0,4,BASS,Instruments,0,10.036
R1288P,catFR1,0,4,GUITAR,X,-1,11.4
R1288P,catFR1,0,4,PHOTO,X,-1,22.281
R1288P,catFR1,0,4,PICTURE,X,-1,24.576
R1288P,catFR1,0,4,FINGERS,X,-1,28.192
R1288P,catFR1,0,5,HORN,X,-1,8.825
R1288P,catFR1,0,5,FINGERS,X,-1,9.943
R1288P,catFR1,0,5,FRENCH,X,-1,11.293
R1288P,catFR1,0,5,CAR,X,3,13.964
R1288P,catFR1,0,5,DRILL,X,2,16.079
R1288P,catFR1,0,5,SAW,Tools,0,19.266
R1288P,catFR1,0,5,PLATE,X,-1,23.029
R1288P,catFR1,0,6,PUBLIC,X,-1,8.381
R1288P,catFR1,0,6,SAND,X,-1,9.459
R1288P,catFR1,0,6,DONOR,X,-1,12.245
R1288P,catFR1,0,6,QUICK,X,-1,16.004
R1288P,catFR1,0,6,GOVERNER,X,-1,17.228
R1288P,catFR1,0,6,JINGLES,X,-1,22.402
R1288P,catFR1,0,6,BELL,X,-1,24.275
R1288P,catFR1,0,6,HOLIDAY,X,-1,26.327
R1288P,catFR1,0,7,CABLE,X,-1,6.04
R1288P,catFR1,0,7,ROUGH,X,-1,7.935
R1288P,catFR1,0,7,SINGLE,X,-1,11.1
R1288P,catFR1,0,7,CUTLER,X,-1,20.227
R1288P,catFR1,0,7,PANTS,X,-1,23.499
R1288P,catFR1,0,7,LEG,X,-1,25.279
R1288P,catFR1,0,8,SKIRT,X,1,4.708
R1288P,catFR1,0,8,CUTLER,X,-1,6.601
R1288P,catFR1,0,8,PANTS,Clothing,0,7.567
R1288P,catFR1,0,8,LEG,X,-1,9.105
R1288P,catFR1,0,8,SHORTS,Clothing,0,13.928
R1288P,catFR1,0,8,SLEEVE,X,-1,15.662
R1288P,catFR1,0,8,GUEST,X,-1,29.231
R1288P,catFR1,0,9,PINE,X,-1,6.857
R1288P,catFR1,0,9,CUTLER,X,-1,8.067
R1288P,catFR1,0,9,PINETREE,X,-1,10.953
R1288P,catFR1,0,9,COLORTREE,X,-1,14.418
R1288P,catFR1,0,9,PANTS,X,1,17.729
R1288P,catFR1,0,9,OAT,X,-1,19.059
R1288P,catFR1,0,9,ROACH,Insects,0,19.975
R1288P,catFR1,0,9,ANT,Insects,0,20.928
R1288P,catFR1,0,10,MOPED,Vehicles,0,5.371
R1288P,catFR1,0,10,POSTIT,X,-1,7.611
R1288P,catFR1,0,10,POSTER,X,-1,8.185
R1288P,catFR1,0,10,COLLAR,X,-1,9.528
R1288P,catFR1,0,10,PIPE,X,-1,13.027
R1288P,catFR1,0,10,PAN,X,-1,14.085
R1288P,catFR1,0,10,COLORFUL,X,-1,23.224
R1288P,catFR1,0,10,COLLEGE,X,-1,24.679
R1288P,catFR1,0,10,FLYER,X,-1,27.194
R1288P,catFR1,0,10,CAULIFLOWER,X,-1,28.433
R1288P,catFR1,0,11,CAULIFLOWER,X,-1,9.113
R1288P,catFR1,0,11,CALI,X,-1,10.632
R1288P,catFR1,0,11,CONE,X,-1,13.102
R1288P,catFR1,0,11,COLORFUL,X,-1,15.742
R1288P,catFR1,0,11,PINE,X,-1,19.331
R1288P,catFR1,0,11,ROOSTER,X,6,21.829
R1288P,catFR1,0,11,FINE,X,-1,27.296
R1288P,catFR1,0,11,PINETREE,X,-1,28.883
R1288P,catFR1,0,12,ROOSTER,X,7,3.467
R1288P,catFR1,0,12,PADDLE,X,-1,5.568
R1288P,catFR1,0,12,PHONE,X,8,9.15
R1288P,catFR1,0,12,BOY,X,-1,17.473
R1288P,catFR1,0,12,TELEVISION,X,7,22.515
R1288P,catFR1,0,12,SANDLER,X,-1,23.953
R1288P,catFR1,0,12,SADLER,X,-1,25.129
R1288P,catFR1,0,12,SANDY,X,-1,27.013
R1288P,catFR1,0,12,BEACH,Landscapes,0,28.95
R1288P,catFR1,0,13,MOLDER,X,-1,5.773
R1288P,catFR1,0,13,FINE,X,-1,6.849
R1288P,catFR1,0,13,FINISH,X,-1,8.037
R1288P,catFR1,0,13,MIDDLE,X,-1,12.414
R1288P,catFR1,0,13,FOLLOW,X,-1,16.219
R1288P,catFR1,0,13,WINE,X,-1,18.048
R1288P,catFR1,0,13,COMPUTER,X,9,24.498
R1290M,catFR1,0,1,LADYBUG,Insects,0,2.418
R1290M,catFR1,0,1,MOPED,Vehicles,0,3.676
R1290M,catFR1,0,1,MOTORCYCLE,Vehicles,0,4.852
R1290M,catFR1,0,1,PLANE,Vehicles,0,8.261
R1290M,catFR1,0,1,STEREO,Electronics,0,11.123
R1290M,catFR1,0,1,CRICKET,Insects,0,12.96
R1290M,catFR1,0,2,BLUEBERRY,X,-1,1.924
R1290M,catFR1,0,2,CARDINAL,Birds,0,3.091
R1290M,catFR1,0,2,PIGEON,Birds,0,5.425
R1290M,catFR1,0,2,FLUTE,Instruments,0,7.019
R1290M,catFR1,0,2,LAKE,Landscapes,0,8.318
R1290M,catFR1,0,2,DOVE,Birds,0,12.554
R1290M,catFR1,0,2,TUBA,Instruments,0,15.147
R1290M,catFR1,0,2,BASS,Instruments,0,17.436
R1290M,catFR1,0,3,SANDER,Tools,0,1.343
R1290M,catFR1,0,3,CRAB,OceanAnimals,0,2.557
R1290M,catFR1,0,3,LOBSTER,OceanAnimals,0,3.668
R1290M,catFR1,0,3,SQUID,OceanAnimals,0,4.984
R1290M,catFR1,0,3,SHIRT,Clothing,0,7.551
R1290M,catFR1,0,3,COAT,Clothing,0,8.724
R1290M,catFR1,0,3,BLOUSE,Clothing,0,10.17
R1290M,catFR1,0,4,ORCHID,Flowers,0,1.199
R1290M,catFR1,0,4,PETUNIA,Flowers,0,1.983
R1290M,catFR1,0,4,VIOLET,Flowers,0,3.283
R1290M,catFR1,0,4,PENCIL,OfficeSupplies,0,4.283
R1290M,catFR1,0,4,FOLDER,OfficeSupplies,0,5.397
R1290M,catFR1,0,4,PEN,OfficeSupplies,0,6.799
R1290M,catFR1,0,5,MAPLE,Trees,0,4.316
R1290M,catFR1,0,5,SPRUCE,Trees,0,6.222
R1290M,catFR1,0,5,THUNDER,Weather,0,7.965
R1290M,catFR1,0,5,THUNDERSTORM,Weather,0,8.944
R1290M,catFR1,0,5,RECLINER,Furniture,0,12.728
R1290M,catFR1,0,6,CALCULATOR,Electronics,0,2.435
R1290M,catFR1,0,6,PRINTER,Electronics,0,3.81
R1290M,catFR1,0,6,TABLET,Electronics,0,6.781
R1290M,catFR1,0,6,GRATER,KitchenTools,0,15.746
R1290M,catFR1,0,6,WHISK,KitchenTools,0,18.899
R1290M,catFR1,0,6,CAR,Vehicles,0,27.675
R1290M,catFR1,0,6,BOAT,Vehicles,0,29.652
R1290M,catFR1,0,7,LAMB,FarmAnimals,0,1.306
R1290M,catFR1,0,7,PIG,FarmAnimals,0,2.857
R1290M,catFR1,0,7,COW,FarmAnimals,0,3.579
R1290M,catFR1,0,7,EAR,BodyParts,0,4.851
R1290M,catFR1,0,7,LEG,BodyParts,0,7.635
R1290M,catFR1,0,7,TOE,BodyParts,0,9.391
R1290M,catFR1,0,8,SPARROW,Birds,0,1.113
R1290M,catFR1,0,8,DUCK,Birds,0,2.289
R1290M,catFR1,0,8,HEN,FarmAnimals,0,3.006
R1290M,catFR1,0,8,TURKEY,FarmAnimals,0,20.833
R1290M,catFR1,0,9,BLENDER,Appliances,0,1.058
R1290M,catFR1,0,9,CORKSCREW,KitchenTools,0,1.868
R1290M,catFR1,0,9,SPATULA,KitchenTools,0,3.636
R1290M,catFR1,0,9,SPIDER,Insects,0,6.354
R1290M,catFR1,0,9,ANT,Insects,0,7.717
R1290M,catFR1,0,9,FLY,Insects,0,9.365
R1290M,catFR1,0,9,DISHWASHER,Appliances,0,22.183
R1290M,catFR1,0,10,CYPRESS,Trees,0,1.126
R1290M,catFR1,0,10,EVERGREEN,Trees,0,2.841
R1290M,catFR1,0,10,PINE,Trees,0,5.212
R1290M,catFR1,0,10,JELLYFISH,OceanAnimals,0,9.919
R1290M,catFR1,0,10,DOLPHIN,OceanAnimals,0,11.993
R1290M,catFR1,0,10,ROOF,Building,0,19.142
R1290M,catFR1,0,10,CEILING,Building,0,20.757
R1290M,catFR1,0,11,DRESS,Clothing,0,0.799
R1290M,catFR1,0,11,SHOES,Clothing,0,1.59
R1290M,catFR1,0,11,SOCKS,Clothing,0,3.317
R1290M,catFR1,0,11,HAWK,Birds,0,15.21
R1290M,catFR1,0,12,LETTUCE,Vegetables,0,1.717
R1290M,catFR1,0,12,CARROT,Vegetables,0,3.045
R1290M,catFR1,0,12,CORN,Vegetables,0,3.896
R1290M,catFR1,0,12,DOLL,Toys,0,5.024
R1290M,catFR1,0,12,FRISBEE,Toys,0,5.797
R1290M,catFR1,0,12,CLOUD,Weather,0,7.433
R1290M,catFR1,0,12,DRIZZLE,Weather,0,8.916
R1290M,catFR1,0,12,BASEBALL,Toys,0,15.557
R1290M,catFR1,0,13,MIXER,Appliances,0,1.931
R1290M,catFR1,0,13,TULIP,Flowers,0,3.53
R1290M,catFR1,0,13,ROSE,Flowers,0,4.75
R1290M,catFR1,0,14,LIME,Fruit,0,2.606
R1290M,catFR1,0,14,ORANGE,Fruit,0,3.691
R1290M,catFR1,0,14,WASHER,Appliances,0,7.615
R1290M,catFR1,0,14,DRYER,Appliances,0,8.393
R1290M,catFR1,0,14,MIXER,Appliances,1,23.338
R1290M,catFR1,0,15,PEAR,Fruit,0,2.016
R1290M,catFR1,0,15,STRAWBERRY,Fruit,0,2.596
R1290M,catFR1,0,15,AXE,Tools,0,4.603
R1290M,catFR1,0,15,CROWBAR,Tools,0,5.67
R1290M,catFR1,0,15,HALLWAY,Building,0,14.996
R1290M,catFR1,0,15,WALL,Building,0,16.401
R1290M,catFR1,0,15,APPLE,Fruit,0,24.579
R1290M,catFR1,0,15,GRAPE,Fruit,0,29.758
R1290M,catFR1,0,16,VAN,Vehicles,0,3.647
R1290M,catFR1,0,16,COBBLER,Desserts,0,6.241
R1290M,catFR1,0,16,CHEESECAKE,Desserts,0,7.119
R1290M,catFR1,0,16,PASTRY,Desserts,0,8.762
R1290M,catFR1,0,16,COOKIE,Desserts,0,12.578
R1290M,catFR1,0,16,HAND,BodyParts,0,13.979
R1290M,catFR1,0,16,HEAD,BodyParts,0,15.646
R1290M,catFR1,0,17,ORGAN,Instruments,0,1.404
R1290M,catFR1,0,17,DRUM,Instruments,0,2.845
R1290M,catFR1,0,17,CHIMPANZEE,Zoo,0,5.373
R1290M,catFR1,0,17,TRUMPET,Instruments,0,9.959
R1290M,catFR1,0,17,ZEBRA,Zoo,0,11.632
R1290M,catFR1,0,17,TIGER,Zoo,0,15.978
R1290M,catFR1,0,17,SHORTS,Clothing,0,19.331
R1290M,catFR1,0,17,UNDERWEAR,Clothing,0,22.182
R1290M,catFR1,0,18,SODA,Beverages,7,3.205
R1290M,catFR1,0,18,COFFEE,Beverages,0,4.309
R1290M,catFR1,0,18,MOUNTAIN,Landscapes,0,5.621
R1290M,catFR1,0,18,HILLS,Landscapes,0,7.068
R1290M,catFR1,0,18,OCEAN,Landscapes,0,8.889
R1290M,catFR1,0,18,WOODS,Landscapes,0,10.389
R1290M,catFR1,0,18,WINE,Beverages,0,11.512
R1290M,catFR1,0,18,RUM,Beverages,0,13.103
R1290M,catFR1,0,18,CABBAGE,Vegetables,0,15.52
R1290M,catFR1,0,18,ONION,Vegetables,0,17.85
R1290M,catFR1,0,19,CABINET,Furniture,0,0.65
R1290M,catFR1,0,19,BED,Furniture,0,2.089
R1290M,catFR1,0,19,TAPE,OfficeSupplies,0,3.138
R1290M,catFR1,0,19,GLUE,OfficeSupplies,0,4.336
R1290M,catFR1,0,19,DOLLHOUSE,Toys,0,6.187
R1290M,catFR1,0,19,STAPLER,OfficeSupplies,0,7.506
R1290M,catFR1,0,20,CHERRY,Fruit,0,2.483
R1290M,catFR1,0,20,PLUM,Fruit,0,3.367
R1290M,catFR1,0,20,BANANA,Fruit,0,4.394
R1290M,catFR1,0,20,LEMON,Fruit,0,6.685
R1290M,catFR1,0,20,GOAT,FarmAnimals,0,12.078
R1290M,catFR1,0,20,HORSE,FarmAnimals,0,13.896
R1290M,catFR1,0,20,NOTEBOOK,OfficeSupplies,0,18.155
R1290M,catFR1,0,20,RULER,OfficeSupplies,0,23.156
R1291M,catFR1,0,1,SEAGULL,Birds,0,1.953
R1291M,catFR1,0,1,FINCH,Birds,0,3.673
R1291M,catFR1,0,1,BASKETBALL,Toys,0,4.858
R1291M,catFR1,0,1,BLOCKS,Toys,0,13.567
R1291M,catFR1,0,1,PIGEON,Birds,0,22.038
R1291M,catFR1,0,2,DAFFODIL,Flowers,0,1.323
R1291M,catFR1,0,2,TULIP,Flowers,0,2.149
R1291M,catFR1,0,2,WHALE,OceanAnimals,0,3.582
R1291M,catFR1,0,2,CUCUMBER,Vegetables,0,4.985
R1291M,catFR1,0,2,OYSTER,OceanAnimals,0,7.481
R1291M,catFR1,0,2,ONION,Vegetables,0,16.238
R1291M,catFR1,0,3,FOLDER,OfficeSupplies,0,1.621
R1291M,catFR1,0,3,BULL,FarmAnimals,0,4.672
R1291M,catFR1,0,3,ROOSTER,FarmAnimals,0,5.352
R1291M,catFR1,0,3,MARIGOLD,Flowers,0,9.104
R1291M,catFR1,0,3,SUNFLOWER,Flowers,0,10.398
R1291M,catFR1,0,4,NOSE,BodyParts,0,0.823
R1291M,catFR1,0,4,EYE,BodyParts,0,1.692
R1291M,catFR1,0,4,FOOTBALL,Toys,0,2.567
R1291M,catFR1,0,4,BALL,Toys,0,24.321
R1291M,catFR1,0,5,GNAT,Insects,0,1.547
R1291M,catFR1,0,5,FLY,Insects,0,2.083
R1291M,catFR1,0,5,ROACH,Insects,0,3.285
R1291M,catFR1,0,5,COW,FarmAnimals,0,17.59
R1291M,catFR1,0,5,TURKEY,FarmAnimals,0,19.522
R1291M,catFR1,0,6,WALL,Building,0,0.931
R1291M,catFR1,0,6,HALLWAY,Building,0,2.377
R1291M,catFR1,0,6,CEILING,Building,0,3.956
R1291M,catFR1,0,6,CUCUMBER,X,4,5.741
R1291M,catFR1,0,6,SALAD,X,-1,9.273
R1291M,catFR1,0,6,MOUSSE,Desserts,0,12.318
R1291M,catFR1,0,6,CELERY,Vegetables,0,24.05
R1291M,catFR1,0,7,SHOES,Clothing,0,1.29
R1291M,catFR1,0,7,JEANS,Clothing,0,3.695
R1291M,catFR1,0,7,JACKET,Clothing,0,5.257
R1291M,catFR1,0,7,CARDINAL,Birds,0,20.347
R1291M,catFR1,0,7,RUM,Beverages,0,22.244
R1291M,catFR1,0,7,WATER,Beverages,0,22.743
R1291M,catFR1,0,8,SCOOTER,Vehicles,0,0.557
R1291M,catFR1,0,8,VAN,Vehicles,0,1.71
R1291M,catFR1,0,8,TRAIN,Vehicles,0,2.716
R1291M,catFR1,0,8,CHIMPANZEE,Zoo,0,12.786
R1291M,catFR1,0,8,GIRAFFE,Zoo,0,18.484
R1291M,catFR1,0,9,RADIO,Electronics,0,1.031
R1291M,catFR1,0,9,TELEVISION,Electronics,0,1.863
R1291M,catFR1,0,9,SPEAKER,Electronics,0,2.578
R1291M,catFR1,0,9,IRON,Appliances,0,3.965
R1291M,catFR1,0,9,PLUM,Fruit,0,12.359
R1291M,catFR1,0,10,RAIN,Weather,0,2.16
R1291M,catFR1,0,10,WIND,Weather,0,2.87
R1291M,catFR1,0,10,WINDOW,Building,0,5.248
R1291M,catFR1,0,10,ROOF,Building,0,6.682
R1291M,catFR1,0,10,THUNDERSTORM,Weather,0,7.985
R1291M,catFR1,0,10,BANANA,Fruit,0,9.962
R1291M,catFR1,0,10,STRAWBERRY,Fruit,0,10.58
R1291M,catFR1,0,10,PEACH,Fruit,0,27.793
R1291M,catFR1,0,11,TROMBONE,Instruments,0,1.763
R1291M,catFR1,0,11,CELLO,Instruments,0,2.837
